date,GBP/JPY_O,GBP/JPY_H,GBP/JPY_L,GBP/JPY_C
2004-05-17,201.28,202.6,200.0,202.11
2004-05-14,201.96,202.13,200.53,200.95
2004-05-13,200.24,202.36,199.9,201.82
2004-05-12,200.68,201.47,197.87,200.38
2004-05-11,202.0,202.2,198.58,198.66
2004-05-10,200.48,202.49,200.24,201.97
2004-05-07,196.98,200.73,196.73,200.51
2004-05-06,194.74,197.24,194.55,197.02
2004-05-05,196.59,197.02,194.02,194.81
2004-05-04,195.46,197.59,195.08,196.54
2004-05-03,196.4,196.42,194.18,195.45
2004-04-30,195.15,196.69,194.69,196.18
2004-04-29,194.74,195.84,194.56,195.06
2004-04-28,196.04,196.61,194.24,194.81
2004-04-27,194.35,196.83,193.49,195.95
2004-04-26,193.05,194.57,192.79,194.32
2004-04-23,193.83,194.84,192.36,193.35
2004-04-22,194.13,194.47,193.06,193.97
2004-04-21,194.18,194.6,192.98,194.04
2004-04-20,196.15,196.79,193.05,194.26
2004-04-19,195.04,196.58,193.38,196.17
2004-04-16,193.98,195.42,193.28,193.65
2004-04-15,194.76,195.25,193.03,194.06
2004-04-14,194.03,194.96,193.31,194.83
2004-04-13,193.79,194.71,192.49,194.12
2004-04-12,194.95,195.33,193.23,193.77
2004-04-09,194.76,195.51,193.92,195.1
2004-04-08,193.75,195.45,193.52,194.78
2004-04-07,194.35,195.35,193.16,193.73
2004-04-06,190.86,195.29,190.6,194.27
2004-04-05,191.03,191.94,190.03,190.85
2004-04-02,192.43,193.31,190.55,191.36
2004-04-01,192.4,193.11,191.31,192.45
2004-03-31,192.83,193.55,189.63,192.42
2004-03-30,191.8,193.99,191.6,192.8
2004-03-29,191.82,192.48,190.68,191.69
2004-03-26,191.77,192.82,190.2,192.01
2004-03-25,193.46,194.38,190.94,191.74
2004-03-24,197.28,198.18,193.43,193.5
2004-03-23,197.07,197.88,196.57,197.33
2004-03-22,195.88,197.82,195.88,197.08
2004-03-19,195.65,196.98,194.91,195.42
2004-03-18,196.46,197.42,194.44,195.68
2004-03-17,197.07,197.76,195.4,196.46
2004-03-16,198.82,199.2,196.85,197.09
2004-03-15,198.85,200.91,196.89,198.88
2004-03-12,200.6,201.21,198.31,199.92
2004-03-11,199.92,201.17,198.46,200.62
2004-03-10,203.1,204.45,199.21,199.96
2004-03-09,205.39,206.81,202.66,203.66
2004-03-08,207.11,208.13,205.13,205.45
2004-03-05,202.46,207.44,201.96,206.81
2004-03-04,201.33,202.87,200.77,202.42
2004-03-03,202.6,202.8,199.94,201.29
2004-03-02,203.46,204.18,202.0,202.7
2004-03-01,203.55,204.97,203.1,203.54
2004-02-27,203.99,204.32,201.29,203.77
2004-02-26,203.91,204.68,203.44,204.0
2004-02-25,204.21,205.94,203.8,203.98
2004-02-24,202.19,204.83,202.03,204.27
2004-02-23,202.4,202.67,200.72,202.28
2004-02-20,203.12,203.92,202.22,203.05
2004-02-19,201.47,203.28,201.03,203.14
2004-02-18,201.02,202.63,200.95,201.38
2004-02-17,199.27,201.7,199.08,201.1
2004-02-16,198.54,199.48,198.34,199.34
2004-02-13,199.23,200.1,198.28,198.65
2004-02-12,198.84,199.82,198.76,199.19
2004-02-11,197.42,199.15,196.86,198.81
2004-02-10,196.21,197.68,196.06,197.32
2004-02-09,195.07,197.0,194.87,196.34
2004-02-06,194.17,196.58,193.77,194.76
2004-02-05,193.32,194.46,193.02,194.25
2004-02-04,193.94,194.02,192.9,193.14
2004-02-03,192.02,194.52,191.92,193.94
2004-02-02,192.82,193.03,191.47,191.99
2004-01-30,192.36,193.25,191.04,192.94
2004-01-29,192.97,193.78,191.8,192.25
2004-01-28,192.85,194.41,192.65,192.87
2004-01-27,192.73,193.16,190.88,192.82
2004-01-26,194.72,194.73,192.34,192.63
2004-01-23,195.72,196.18,192.87,194.01
2004-01-22,195.67,196.57,195.13,195.68
2004-01-21,194.89,196.17,194.53,195.67
2004-01-20,191.41,195.43,191.1,194.85
2004-01-19,192.04,192.57,191.01,191.34
2004-01-16,193.59,194.11,191.34,191.92
2004-01-15,194.57,195.12,192.86,193.59
2004-01-14,195.84,196.48,194.47,194.55
2004-01-13,196.98,197.22,195.5,195.71
2004-01-12,196.88,197.84,196.46,196.77
2004-01-09,194.54,198.17,194.44,196.44
2004-01-08,193.23,194.99,192.16,194.62
2004-01-07,193.71,194.0,192.38,193.17
2004-01-06,191.85,194.12,191.58,193.73
2004-01-05,192.05,192.76,190.97,191.76
2004-01-02,190.62,192.0,190.32,191.66
2004-01-01,191.69,192.05,191.08,191.53
2003-12-31,191.66,191.82,191.03,191.47
2003-12-30,189.65,190.61,189.45,190.47
2003-12-29,190.2,190.4,189.3,189.65
2003-12-26,187.85,190.06,187.62,190.06
2003-12-25,190.49,190.7,189.26,190.53
2003-12-24,189.43,190.7,189.26,190.38
2003-12-23,189.62,189.79,189.12,189.4
2003-12-22,190.35,190.55,188.85,189.53
2003-12-19,190.76,190.84,189.77,190.67
2003-12-18,189.74,191.1,189.43,190.67
2003-12-17,188.59,190.22,188.02,189.79
2003-12-16,187.96,188.86,187.68,188.63
2003-12-15,188.04,188.6,187.49,187.9
2003-12-12,188.66,188.95,187.74,188.16
2003-12-11,188.74,189.04,188.03,188.57
2003-12-10,187.07,189.29,186.77,188.65
2003-12-09,186.19,187.36,185.81,186.99
2003-12-08,185.99,186.82,185.55,186.1
2003-12-05,186.29,186.84,185.89,186.23
2003-12-04,186.78,187.19,185.88,186.26
2003-12-03,187.86,188.35,186.5,186.84
2003-12-02,188.38,188.99,187.56,187.75
2003-12-01,189.42,189.73,187.93,188.29
2003-11-28,186.91,188.68,186.81,188.61
2003-11-27,186.62,187.42,186.18,187.07
2003-11-26,185.92,186.94,185.46,186.6
2003-11-25,185.65,186.88,185.43,185.92
2003-11-24,185.72,185.9,184.54,185.59
2003-11-21,185.45,186.16,184.87,185.42
2003-11-20,185.54,185.98,184.79,185.38
2003-11-19,183.98,185.66,182.76,185.48
2003-11-18,184.49,184.77,183.42,184.0
2003-11-17,183.23,185.18,183.05,184.45
2003-11-14,182.51,183.05,182.12,182.57
2003-11-13,182.1,182.95,181.43,182.6
2003-11-12,181.29,182.78,181.05,182.09
2003-11-11,181.16,182.18,180.76,181.13
2003-11-10,183.34,183.65,180.38,181.16
2003-11-07,183.9,184.02,182.18,182.64
2003-11-06,183.89,184.68,183.43,183.87
2003-11-05,184.31,185.16,183.39,183.85
2003-11-04,186.32,186.35,183.37,184.06
2003-11-03,186.23,187.42,185.98,186.38
2003-10-31,184.44,187.03,184.06,186.48
2003-10-30,184.18,184.85,183.33,184.44
2003-10-29,183.79,184.44,183.36,184.15
2003-10-28,184.1,184.15,182.88,183.76
2003-10-27,184.83,184.93,183.42,184.04
2003-10-24,185.87,186.53,185.14,185.61
2003-10-23,184.49,186.21,184.38,185.84
2003-10-22,183.31,184.67,183.21,184.5
2003-10-21,184.45,184.47,183.13,183.26
2003-10-20,182.85,185.17,182.59,184.4
2003-10-17,183.82,184.21,182.86,183.56
2003-10-16,182.69,184.23,182.55,183.71
2003-10-15,181.9,183.29,181.72,182.69
2003-10-14,181.64,183.22,180.87,182.16
2003-10-13,180.61,181.84,179.37,181.56
2003-10-10,181.74,181.95,180.04,180.71
2003-10-09,182.1,182.43,180.59,181.7
2003-10-08,182.65,183.04,181.6,182.42
2003-10-07,185.28,186.18,181.94,182.63
2003-10-06,184.48,186.29,183.93,185.23
2003-10-03,185.04,185.45,183.94,184.27
2003-10-02,184.68,185.66,184.45,185.03
2003-10-01,185.22,185.49,183.08,184.41
2003-09-30,184.7,186.36,183.9,185.51
2003-09-29,185.09,185.34,183.49,184.68
2003-09-26,186.18,186.24,185.19,185.45
2003-09-25,185.06,186.36,184.67,186.0
2003-09-24,185.51,185.52,183.96,184.84
2003-09-23,184.93,185.58,183.32,185.47
2003-09-22,185.34,185.38,183.69,184.88
2003-09-19,186.73,187.72,185.53,187.0
2003-09-18,187.02,187.13,185.78,186.69
2003-09-17,184.46,187.44,184.14,186.97
2003-09-16,188.15,188.37,184.13,184.37
2003-09-15,188.35,188.96,187.94,188.13
2003-09-12,186.75,188.64,186.13,188.07
2003-09-11,186.38,187.14,185.34,186.71
2003-09-10,185.82,186.54,185.38,186.32
2003-09-09,184.8,186.12,183.57,185.75
2003-09-08,186.61,187.02,184.52,184.75
2003-09-05,184.61,186.23,184.32,185.78
2003-09-04,182.19,185.04,181.55,184.66
2003-09-03,182.09,182.79,181.24,182.18
2003-09-02,183.14,183.85,181.98,182.05
2003-09-01,184.51,184.62,182.54,183.1
2003-08-29,185.01,185.41,183.34,184.26
2003-08-28,184.6,185.52,183.61,184.97
2003-08-27,184.22,185.81,183.87,184.63
2003-08-26,184.57,184.98,183.34,184.16
2003-08-25,185.02,185.58,184.22,184.58
2003-08-22,185.91,186.31,184.28,185.13
2003-08-21,188.44,188.45,185.38,185.82
2003-08-20,187.82,189.06,187.64,188.44
2003-08-19,189.89,190.1,187.74,187.77
2003-08-18,190.48,190.73,189.51,190.02
2003-08-15,190.76,191.03,189.73,190.23
2003-08-14,191.44,192.6,190.32,190.68
2003-08-13,190.25,192.04,189.64,191.43
2003-08-12,190.92,191.15,189.42,190.22
2003-08-11,190.84,191.25,189.38,190.93
2003-08-08,192.6,192.73,190.55,190.81
2003-08-07,193.56,193.59,191.59,192.61
2003-08-06,193.4,194.35,192.83,193.48
2003-08-05,193.96,194.53,191.99,193.31
2003-08-04,193.34,194.44,192.83,193.88
2003-08-01,194.16,194.43,192.42,193.16
2003-07-31,194.42,194.57,192.9,194.06
2003-07-30,194.71,195.09,194.07,194.38
2003-07-29,194.19,194.8,193.77,194.68
2003-07-28,192.69,194.56,192.41,194.14
2003-07-25,192.23,192.95,191.65,192.59
2003-07-24,191.23,192.39,190.79,192.15
2003-07-23,190.29,191.53,189.22,191.22
2003-07-22,189.58,191.39,189.17,190.27
2003-07-21,187.48,190.05,186.72,189.52
2003-07-18,189.67,190.25,187.72,188.18
2003-07-17,188.68,189.75,188.33,189.62
2003-07-16,187.64,188.86,187.49,188.6
2003-07-15,189.82,190.02,186.26,187.63
2003-07-14,192.04,192.04,189.66,189.77
2003-07-11,192.3,193.05,191.71,191.91
2003-07-10,192.87,193.04,190.93,192.27
2003-07-09,193.41,193.83,191.6,192.86
2003-07-08,194.93,195.11,193.04,193.38
2003-07-07,196.82,197.09,194.26,194.93
2003-07-04,197.27,197.7,196.51,196.88
2003-07-03,196.24,197.92,196.03,197.59
2003-07-02,198.64,198.77,196.19,196.52
2003-07-01,198.2,199.01,197.24,198.59
2003-06-30,197.46,198.86,197.23,198.22
2003-06-27,198.42,198.89,196.98,197.35
2003-06-26,197.28,198.84,196.86,198.35
2003-06-25,196.35,197.64,195.21,197.27
2003-06-24,196.28,196.83,195.39,196.31
2003-06-23,196.89,197.3,195.34,196.22
2003-06-20,198.65,199.29,196.2,196.59
2003-06-19,197.79,199.19,197.51,198.5
2003-06-18,198.84,199.72,198.41,198.48
2003-06-17,197.3,199.59,197.24,199.11
2003-06-16,196.55,198.71,195.7,197.26
2003-06-13,196.28,197.07,195.39,195.89
2003-06-12,196.23,197.56,196.02,196.21
2003-06-11,194.67,196.75,194.12,196.22
2003-06-10,194.43,195.81,193.71,194.65
2003-06-09,196.92,197.3,193.92,194.16
2003-06-06,195.3,197.78,194.97,197.14
2003-06-05,193.82,195.85,192.76,195.39
2003-06-04,194.04,194.82,193.05,193.78
2003-06-03,194.24,194.92,193.38,194.01
2003-06-02,194.58,194.74,192.78,194.11
2003-05-30,195.45,196.18,194.88,195.23
2003-05-29,194.64,195.98,193.91,195.37
2003-05-28,192.2,194.77,191.91,194.63
2003-05-27,191.37,192.48,191.02,192.15
2003-05-26,190.93,192.52,190.78,191.32
2003-05-23,191.72,192.46,191.08,191.25
2003-05-22,191.98,192.61,191.1,191.65
2003-05-21,191.73,193.11,191.15,191.92
2003-05-20,191.65,191.88,190.77,191.68
2003-05-19,187.58,191.81,187.55,191.63
2003-05-16,189.07,189.64,188.43,189.02
2003-05-15,188.05,189.03,186.87,188.96
2003-05-14,187.67,188.77,187.07,188.04
2003-05-13,188.33,188.83,187.12,187.63
2003-05-12,188.48,188.73,187.01,188.34
2003-05-09,187.21,188.94,187.11,188.15
2003-05-08,185.73,187.7,185.3,187.2
2003-05-07,189.57,190.15,185.06,185.71
2003-05-06,190.6,190.99,189.51,189.59
2003-05-05,190.8,191.0,190.27,190.59
2003-05-02,191.01,191.37,190.4,190.73
2003-05-01,190.2,191.14,189.42,190.92
2003-04-30,191.01,191.33,190.01,190.33
2003-04-29,191.38,191.69,190.33,190.99
2003-04-28,191.52,192.08,190.99,191.42
2003-04-25,190.92,192.47,190.51,191.17
2003-04-24,191.22,191.58,190.18,190.89
2003-04-23,189.13,191.27,188.67,191.23
2003-04-22,188.38,189.33,188.01,189.1
2003-04-21,188.52,189.54,187.84,188.33
2003-04-18,187.96,188.63,187.75,188.52
2003-04-17,188.82,189.13,187.75,187.96
2003-04-16,188.83,189.83,187.94,188.81
2003-04-15,189.41,189.58,188.56,188.91
2003-04-14,189.43,190.22,188.84,189.4
2003-04-11,188.26,189.68,187.83,189.38
2003-04-10,187.82,188.38,186.91,188.27
2003-04-09,186.36,188.05,185.74,187.85
2003-04-08,186.29,186.66,185.65,186.32
2003-04-07,187.39,188.19,186.11,186.27
2003-04-04,187.73,188.57,187.06,187.39
2003-04-03,186.32,188.27,185.87,187.75
2003-04-02,186.55,187.27,185.8,186.25
2003-04-01,186.74,187.28,185.79,186.54
2003-03-31,188.58,189.35,186.15,186.78
2003-03-28,187.75,189.06,187.39,188.76
2003-03-27,189.09,189.41,187.44,187.74
2003-03-26,188.87,189.54,188.74,189.09
2003-03-25,190.05,190.26,188.18,188.87
2003-03-24,189.44,190.38,189.18,190.02
2003-03-21,188.36,190.67,187.76,189.98
2003-03-20,188.31,188.59,187.36,188.46
2003-03-19,186.24,188.47,184.86,188.32
2003-03-18,186.03,186.83,185.54,186.29
2003-03-17,187.59,187.64,185.48,186.04
2003-03-14,189.8,190.11,187.32,187.5
2003-03-13,188.99,190.57,188.6,189.79
2003-03-12,188.12,189.45,188.03,189.07
2003-03-11,187.11,188.25,186.89,188.13
2003-03-10,187.68,187.76,185.79,187.12
2003-03-07,188.04,188.45,186.38,187.32
2003-03-06,187.95,188.68,187.61,188.06
2003-03-05,186.5,188.13,185.93,187.97
2003-03-04,185.69,186.86,185.49,186.48
2003-03-03,185.8,186.43,184.65,185.68
2003-02-28,185.78,186.72,185.61,185.8
2003-02-27,184.98,185.9,184.65,185.79
2003-02-26,184.5,185.53,184.46,185.02
2003-02-25,186.86,187.65,184.02,184.53
2003-02-24,187.28,187.71,185.68,186.91
2003-02-21,188.39,189.66,187.43,187.59
2003-02-20,189.58,190.59,188.04,188.47
2003-02-19,189.11,190.01,189.03,189.61
2003-02-18,192.21,192.29,188.98,189.17
2003-02-17,194.2,194.38,192.02,192.63
2003-02-14,195.39,195.72,193.43,193.91
2003-02-13,195.94,196.58,194.99,195.34
2003-02-12,196.03,196.42,195.14,195.9
2003-02-11,197.34,197.49,195.9,196.04
2003-02-10,196.27,197.6,196.04,197.23
2003-02-07,196.23,196.6,195.16,196.19
2003-02-06,197.24,197.6,195.82,196.13
2003-02-05,197.43,197.72,196.73,197.25
2003-02-04,197.66,198.02,197.08,197.41
2003-02-03,197.46,198.59,196.84,197.43
2003-01-31,196.98,197.68,196.54,197.45
2003-01-30,194.97,197.02,194.89,196.92
2003-01-29,194.69,195.03,194.13,194.88
2003-01-28,193.87,194.89,193.36,194.73
2003-01-27,192.49,194.72,192.32,193.93
2003-01-24,191.38,192.95,191.31,192.46
2003-01-23,191.34,192.2,190.93,191.34
2003-01-22,190.95,191.38,190.34,191.3
2003-01-21,189.85,191.5,189.84,190.96
2003-01-20,190.21,190.74,189.65,190.03
2003-01-17,189.81,190.85,189.61,190.15
2003-01-16,189.32,190.14,188.92,189.92
2003-01-15,189.44,190.13,188.72,189.18
2003-01-14,190.08,190.61,189.13,189.42
2003-01-13,191.77,191.91,190.33,190.34
2003-01-10,191.7,192.73,191.33,191.54
2003-01-09,191.8,192.23,191.23,191.72
2003-01-08,193.17,193.36,191.3,191.8
2003-01-07,191.39,193.34,191.38,193.17
2003-01-06,192.74,192.86,191.09,191.37
2003-01-03,191.04,192.84,190.78,192.49
2003-01-02,191.19,191.61,190.55,191.07
2003-01-01,191.33,191.49,190.88,191.07
2002-12-31,190.09,191.52,189.72,191.29
2002-12-30,192.19,192.48,189.64,190.13
2002-12-27,191.9,192.55,191.53,192.1
2002-12-26,191.81,192.1,191.56,191.88
2002-12-25,191.95,192.37,191.53,191.94
2002-12-24,191.66,192.08,190.95,191.93
2002-12-23,192.72,192.96,191.04,191.69
2002-12-20,193.31,193.81,192.67,193.1
2002-12-19,193.82,194.37,192.85,193.42
2002-12-18,193.87,194.35,193.07,193.81
2002-12-17,193.01,193.91,192.24,193.91
2002-12-16,191.47,193.42,191.22,193.02
2002-12-13,194.07,194.16,191.22,191.53
2002-12-12,194.86,195.03,193.46,194.06
2002-12-11,194.57,195.01,193.56,194.87
2002-12-10,194.79,195.15,194.07,194.16
2002-12-09,194.74,195.0,193.03,194.77
2002-12-06,196.29,197.07,193.63,194.95
2002-12-05,195.46,197.2,195.32,196.33
2002-12-04,195.45,196.49,194.83,195.5
2002-12-03,194.08,195.77,193.3,195.5
2002-12-02,190.84,194.33,190.7,194.19
2002-11-29,189.66,190.98,189.25,190.7
2002-11-28,189.15,189.9,188.91,189.65
2002-11-27,188.63,189.35,187.58,189.12
2002-11-26,190.91,191.21,188.27,188.64
2002-11-25,194.1,194.28,190.38,190.8
2002-11-22,193.77,194.43,193.7,194.01
2002-11-21,192.88,193.96,191.9,193.72
2002-11-20,192.92,193.66,192.39,192.89
2002-11-19,191.51,193.56,191.04,192.95
2002-11-18,190.43,191.73,190.15,191.49
2002-11-15,190.16,190.71,189.73,190.17
2002-11-14,190.63,191.1,189.96,190.16
2002-11-13,190.01,191.01,189.72,190.54
2002-11-12,189.56,190.19,189.46,189.99
2002-11-11,190.6,190.86,189.25,189.57
2002-11-08,191.68,191.92,190.13,190.56
2002-11-07,190.47,191.76,190.05,191.63
2002-11-06,190.34,190.98,190.09,190.48
2002-11-05,190.2,190.62,189.39,190.33
2002-11-04,190.95,191.3,190.02,190.22
2002-11-01,191.82,192.04,190.2,190.9
2002-10-31,191.38,191.9,190.8,191.85
2002-10-30,191.19,191.9,190.69,191.37
2002-10-29,192.64,192.88,190.74,191.18
2002-10-28,192.57,193.32,191.92,192.59
2002-10-25,193.27,193.72,192.14,192.58
2002-10-24,192.84,193.36,191.81,193.27
2002-10-23,193.54,193.64,191.64,192.83
2002-10-22,192.67,193.93,192.49,193.47
2002-10-21,193.91,194.12,192.18,192.67
2002-10-18,193.66,194.26,193.32,193.94
2002-10-17,193.42,193.98,192.49,193.65
2002-10-16,193.49,194.19,192.46,193.45
2002-10-15,193.49,194.24,192.66,193.54
2002-10-14,193.84,193.96,193.17,193.46
2002-10-11,193.38,194.18,192.88,193.68
2002-10-10,192.85,193.6,192.5,193.41
2002-10-09,193.18,193.3,192.17,192.88
2002-10-08,194.28,194.96,192.89,193.16
2002-10-07,192.73,194.75,192.35,194.23
2002-10-04,192.36,193.24,192.0,192.97
2002-10-03,192.67,193.33,192.16,192.33
2002-10-02,192.01,193.19,191.35,192.69
2002-10-01,191.03,192.85,190.65,191.97
2002-09-30,191.48,191.65,189.62,191.07
2002-09-27,191.0,191.79,189.88,191.59
2002-09-26,191.44,191.93,190.36,191.02
2002-09-25,192.12,192.75,190.66,191.51
2002-09-24,191.93,192.41,191.01,192.15
2002-09-23,191.67,193.23,190.87,191.96
2002-09-20,188.88,191.99,188.57,191.73
2002-09-19,188.87,189.29,187.79,188.9
2002-09-18,188.18,188.95,186.69,188.95
2002-09-17,188.7,188.89,187.57,188.08
2002-09-16,188.89,189.35,188.07,188.65
2002-09-13,187.36,189.86,186.35,188.85
2002-09-12,186.85,187.62,186.39,187.3
2002-09-11,186.31,187.01,186.03,186.84
2002-09-10,184.84,186.75,184.48,186.27
2002-09-09,184.81,185.75,184.27,184.9
2002-09-06,185.26,185.8,184.24,184.57
2002-09-05,184.5,185.66,184.14,185.31
2002-09-04,182.92,184.73,182.89,184.5
2002-09-03,182.88,183.27,182.3,182.94
2002-09-02,183.55,183.99,182.76,182.87
2002-08-30,183.01,183.93,182.2,183.66
2002-08-29,182.13,183.24,181.04,182.9
2002-08-28,181.32,182.12,181.05,182.08
2002-08-27,181.95,182.22,180.27,181.26
2002-08-26,181.75,182.24,181.66,181.97
2002-08-23,182.29,182.65,181.66,181.72
2002-08-22,181.39,182.48,181.01,182.3
2002-08-21,181.41,181.8,180.32,181.4
2002-08-20,180.86,182.13,180.83,181.44
2002-08-19,181.09,182.57,180.65,180.9
2002-08-16,180.05,180.88,179.8,180.6
2002-08-15,180.33,180.79,179.14,180.09
2002-08-14,182.43,182.56,179.23,180.38
2002-08-13,182.18,182.55,181.54,182.46
2002-08-12,182.95,183.56,181.76,182.15
2002-08-09,185.14,185.76,182.74,183.09
2002-08-08,184.8,185.25,184.23,185.17
2002-08-07,185.83,186.37,184.6,184.77
2002-08-06,186.79,187.0,185.77,185.88
2002-08-05,186.63,187.28,185.75,186.88
2002-08-02,186.08,187.32,185.72,186.77
2002-08-01,187.05,187.55,185.39,186.09
2002-07-31,188.93,189.25,186.83,187.12
2002-07-30,186.96,188.99,186.41,188.95
2002-07-29,186.95,187.46,186.56,187.01
2002-07-26,184.5,186.68,184.22,186.03
2002-07-25,183.17,184.59,182.96,184.45
2002-07-24,183.41,183.93,182.56,183.18
2002-07-23,183.51,184.3,183.01,183.39
2002-07-22,182.78,183.76,182.39,183.5
2002-07-19,183.23,183.65,182.46,182.68
2002-07-18,182.68,183.83,182.4,183.26
2002-07-17,182.24,182.92,182.0,182.71
2002-07-16,182.66,182.97,181.51,182.19
2002-07-15,181.53,182.71,180.45,182.61
2002-07-12,181.89,181.99,180.57,181.17
2002-07-11,181.94,182.59,180.57,181.89
2002-07-10,182.61,183.03,181.73,181.96
2002-07-09,182.26,183.25,182.03,182.62
2002-07-08,183.18,183.18,181.58,182.23
2002-07-05,183.27,183.43,181.88,183.17
2002-07-04,183.03,183.81,182.74,183.33
2002-07-03,184.25,184.33,182.5,183.09
2002-07-02,183.72,184.26,183.07,184.16
2002-07-01,183.06,184.1,182.86,183.74
2002-06-28,182.32,183.8,181.6,183.08
2002-06-27,182.96,183.4,181.67,182.33
2002-06-26,182.87,183.99,181.58,182.98
2002-06-25,182.51,183.14,182.23,182.86
2002-06-24,181.21,183.86,181.21,182.71
2002-06-21,184.94,185.68,181.16,181.63
2002-06-20,184.6,185.1,184.23,184.98
2002-06-19,185.41,185.63,184.26,184.59
2002-06-18,184.07,185.66,183.72,185.4
2002-06-17,183.18,184.06,183.06,184.02
2002-06-14,183.9,184.09,182.98,183.12
2002-06-13,184.77,185.05,183.68,183.95
2002-06-12,184.43,185.19,184.21,184.78
2002-06-11,182.0,184.63,181.78,184.44
2002-06-10,181.5,182.28,181.43,182.0
2002-06-07,181.31,181.99,180.96,181.53
2002-06-06,181.55,182.17,180.6,181.37
2002-06-05,180.88,181.93,180.6,181.55
2002-06-04,180.99,181.64,180.28,180.98
2002-06-03,180.98,181.16,180.65,180.99
2002-05-31,180.48,182.34,180.41,180.98
2002-05-30,181.75,181.95,180.03,180.49
2002-05-29,181.57,181.89,181.28,181.72
2002-05-28,181.7,182.16,181.48,181.6
2002-05-27,181.54,182.14,181.54,181.71
2002-05-24,181.57,182.0,181.22,181.48
2002-05-23,181.09,182.36,180.72,181.61
2002-05-22,180.92,182.6,180.18,181.07
2002-05-21,182.94,183.77,180.24,180.86
2002-05-20,183.53,184.11,182.45,182.93
2002-05-17,186.58,186.78,183.32,183.54
2002-05-16,186.42,187.03,185.64,186.55
2002-05-15,186.31,186.44,185.31,186.39
2002-05-14,186.02,186.8,185.93,186.25
2002-05-13,186.62,186.73,185.87,186.05
2002-05-10,187.38,188.2,186.42,186.57
2002-05-09,187.38,187.84,186.92,187.35
2002-05-08,187.73,188.37,186.93,187.39
2002-05-07,186.83,188.12,186.15,187.78
2002-05-06,186.45,187.07,186.32,186.83
2002-05-03,187.2,187.36,186.18,186.35
2002-05-02,186.52,187.68,186.05,187.21
2002-05-01,187.25,187.5,186.08,186.52
2002-04-30,186.77,187.42,186.2,187.19
2002-04-29,186.58,187.12,186.14,186.74
2002-04-26,187.07,187.38,185.87,186.3
2002-04-25,187.63,187.93,186.3,187.05
2002-04-24,188.32,188.74,187.48,187.52
2002-04-23,188.39,188.84,187.83,188.34
2002-04-22,188.6,189.04,187.55,188.37
2002-04-19,188.14,188.98,188.01,188.62
2002-04-18,188.83,189.2,187.38,188.13
2002-04-17,188.66,189.37,188.36,188.88
2002-04-16,189.68,190.0,188.34,188.66
2002-04-15,189.6,189.96,188.66,189.72
2002-04-12,189.15,189.99,188.65,189.7
2002-04-11,187.71,189.42,187.56,189.2
2002-04-10,188.14,188.25,187.19,187.73
2002-04-09,187.95,188.73,187.4,188.13
2002-04-08,188.52,189.01,187.5,187.97
2002-04-05,189.52,189.85,188.47,188.54
2002-04-04,190.51,191.09,189.33,189.59
2002-04-03,191.64,191.67,190.21,190.56
2002-04-02,192.22,192.3,190.19,191.59
2002-04-01,189.11,192.4,189.11,192.17
2002-03-29,189.04,189.7,188.66,189.16
2002-03-28,188.96,189.21,188.14,189.09
2002-03-27,189.51,190.04,188.46,188.99
2002-03-26,190.07,190.27,188.58,189.5
